Name,Description,Thumbnail,Official Website,Location,Industry,Url
Mimik Technology Inc.,Mimik is a developer of hybrid edge cloud computing applications.,https://golden-storage-production.s3.amazonaws.com/topic_images/248663d416664f7facb51a2af4aa264f.jpeg,"http://www.mimik.com, https://mimik.com/","Vancouver, California, Canada","Software, Edge computing, Cloud computing, Software as a service (SaaS)",https://golden.com/wiki/Mimik_Technology_Inc.-4NWXBV8
Kinaxis,A company providing supply chain solutions using a combination of human and artificial intelligence. ,https://golden-storage-production.s3.amazonaws.com/topic_images/0deca25861d6408fb878e70bfae0ceb8.png,"http://www.kinaxis.com, https://kinaxis.com/","Ottawa, Canada, Irving, Texas","Supply chain management, IT service management, Software as a service (SaaS)",https://golden.com/wiki/Kinaxis-4NWXEYZ
Swipedon,SwipedOn offers a workplace management platform for businesses.,https://golden-storage-production.s3.amazonaws.com/topic_images/a900909df5114ce9b8ef21d90aa1eb12.png,"http://www.swipedon.com, https://swipedon.com/","New Zealand, United States, Australia, Canada, Netherlands, United Kingdom","Software, Software as a service (SaaS)",https://golden.com/wiki/Swipedon-PB38B9D
Dignitas Digital,Dignitas Digital is a Philadelphia-based company founded in 2012.,https://golden-storage-production.s3.amazonaws.com/topic_images/0bc0046d854942129868a605e85f6e3a.png,"http://www.dignitasdigital.com, https://dignitas.digital/","New Delhi, Philadelphia, Toronto, Tilak Nagar (Delhi)","Cloud computing, Web development, Marketing, Software development, Software, Software engineering, Outsourcing, Software as a service (SaaS), Digital marketing, Information technology, Cloud management, CloudMargin, IT Consulting",https://golden.com/wiki/Dignitas_Digital-99JENNM
Softtech,Softtech is an Istanbul-based software company working to develop software-as-a-service and customer-oriented solutions for their business partners.,https://golden-storage-production.s3.amazonaws.com/topic_images/64df1e83db8f4d618b554533fb18526b.png,https://softtech.com.tr,"San Francisco, Ankara, Frankfurt, Shanghai, Istanbul, Güzelyurt, Istanbul Province","Software, Finance, Consulting firm, Software as a service (SaaS), Banking industry, Cloud computing",https://golden.com/wiki/Softtech-R9PZRA9
Space and Time,Space and Time is a decentralized data warehouse for blockchain applications.,https://golden-storage-production.s3.amazonaws.com/topic_images/655bf654744145cda9b933f8114beff0.png,http://www.spaceandtime.io,"Boise, Idaho","Software development, Web development, Web3, Software as a service (SaaS), Decentralized application (dApp), Cryptocurrency, Blockchain",https://golden.com/wiki/Space_and_Time-MNG98K3
"Approyo, Inc.","Approyo provides full SAP service technology with extensive capabilities in consulting, solutions architecture, hosting, and managed services.",https://golden-storage-production.s3.amazonaws.com/topic_images/464a9709967c4d25bee6b42768f96e2b.png,"http://www.approyo.com, http://approyo.com","Palo Alto, California, Muskego, Wisconsin","Enterprise resource planning (ERP), Software as a service (SaaS), Cloud computing, Consulting, Technology, Architecture, Hosting",https://golden.com/wiki/Approyo%2C_Inc.-PB6NB5Y
Optimal Dynamics,Optimal Dynamics is a company founded in 2014 by Daniel Powell.,https://golden-storage-production.s3.amazonaws.com/topic_images/725d0fc382f349d3a5102abfc109f063.png,http://www.optimaldynamics.com,"Princeton, New Jersey, New York City","Logistics, Artificial Intelligence (AI), AIOps, Artificial General Intelligence, Enterprise, Supply chain, B2B, Software as a service (SaaS), Application programming interface (API), Transport, API as a product",https://golden.com/wiki/Optimal_Dynamics-63RKP46
Aurelia Ventures,"Accelerator that supports entrepreneurs with $1,250,000 in credits & discounts. ",https://golden-storage-production.s3.amazonaws.com/topic_images/965df11e8fa44cb48aa8d455b93ffb04.png,https://aurelia.ventures/,"Singapore, United States","Startup, Accelerator, Software as a service (SaaS)",https://golden.com/wiki/Aurelia_Ventures-BWJ5XXB
Almanac,"Almanac is a San Francisco-based cloud-based knowledge platform for professionals to create, fork, and share open-source work documents.",https://golden-storage-production.s3.amazonaws.com/topic_images/7a8d6d96a82b4735a5559ca0858664c1.png,https://almanac.io/,"San Francisco, California","Document management system, Knowledge management (KM), Cloud computing, Software, Open source management, Productivity, Software as a service (SaaS), Productivity software",https://golden.com/wiki/Almanac-BWJRAD9
Fabric,Fabric offers a headless e-commerce platform that enables companies to grow their online presence via its API-driven modular system.,https://golden-storage-production.s3.amazonaws.com/topic_images/8311f9c1a07741f4a3eade13076a6efb.png,"http://fabric.inc, http://www.fabric.inc","Bellevue, Washington, Seattle","E-commerce, Service Mesh, Software as a service (SaaS)",https://golden.com/wiki/Fabric-GERV45M
Cognite,"Cognite is an industrial software company headquartered in Oslo, Norway, that creates software for oil and gas, power and utilities, renewable energy, manufacturing and other asset-heavy industries. ",https://golden-storage-production.s3.amazonaws.com/topic_images/d7d51df698374eb680a155e0159c437a.jpeg,"http://cognite.com, https://www.cognite.com/, https://www.cognite.com/en/","Norway, Lysaker, Austin, Texas, Houston, Tokyo, United Kingdom, Stavanger","Data management, Data analysis, Analytics, Software as a service (SaaS)",https://golden.com/wiki/Cognite-5KPD4WR
HappySignals,HappySignals develops an experience management platform that helps improve employee experience and productivity.,https://golden-storage-production.s3.amazonaws.com/topic_images/4d953d4b7e50477c9fa802bdd75914d8.png,https://www.happysignals.com/,"Helsinki, London, Palo Alto, California","Analytics, Big data, Information Services, Information technology, Management Information Systems, Productivity Tools, Software as a service (SaaS), Consumer",https://golden.com/wiki/HappySignals-DBJK335
Coiled,"Coiled products ensure that data infrastructure scales at maximum speed, minimum cost, and with the Python tools data scientists already use. Coiled makes it easy for teams and organizations to collaborate and ensures reproducibility with data of any size and simplifies working in the cloud.",https://golden-storage-production.s3.amazonaws.com/topic_images/696b23dc78bc46d5a36cc6fb25256297.png,https://coiled.io/,New York City,"Analytics, Cloud computing, Big data, Software as a service (SaaS)",https://golden.com/wiki/Coiled-JN39PYV
Doppler,Doppler is a software security management platform founded in 2018 by Brian Vallelunga.,https://golden-storage-production.s3.amazonaws.com/topic_images/269d7c2c830d4645bf47c93c61461d1d.png,"http://doppler.com, https://www.christian-doppler.net/",San Francisco,"Computer security, Data security, Cybersecurity, Data management, Software as a service (SaaS)",https://golden.com/wiki/Doppler-GERVB9P
Syft Analytics,Syft Analytics is a financial reporting and data analytics software.,https://golden-storage-production.s3.amazonaws.com/topic_images/92e2254599b645edb117338b3f3e2cde.png,"https://www.syftanalytics.com, http://syftanalytics.com","Newark, Delaware, South Africa","Software as a service (SaaS), Cloud computing, Software, Analytics, Data collection",https://golden.com/wiki/Syft_Analytics-K4EGRXJ
Writer,"Writer is an AI writing assistant developed for content teams. Writer provides individuals, teams, and companies the ability to easily create and enforce a writing style guide to help them improve their branding.",https://golden-storage-production.s3.amazonaws.com/topic_images/508b9e559f7f4fe3895790b14ed633f1.jpeg,https://writer.com/,San Francisco,"Artificial Intelligence (AI), Copywriting, Machine learning, Software, Content management, Software as a service (SaaS), Enterprise software, User experience design, Cloud computing, Natural language processing (NLP), Virtual assistant, AI Copywriting, Generative AI",https://golden.com/wiki/Writer-994YZEW
Taloflow,Taloflow is an Amazon Web Services resource management tool leveraging AI for web developers.,https://golden-storage-production.s3.amazonaws.com/topic_images/5bca9de917f24ffc816a469e9264717a.png,"https://www.taloflow.ai/, http://taloflow.ai","Santa Monica, California, Santa Mônica","Insurance Technology, Software as a service (SaaS), Cloud management, Vertical SaaS, Cloud computing, Developer tool, Software",https://golden.com/wiki/Taloflow-GERVKKN
Gather,Gather is a video-calling platform that combines video conferencing with a two-dimensional video game-like world.,https://golden-storage-production.s3.amazonaws.com/topic_images/fc868342984f4c57b08dd6ff3031731e.jpeg,http://gather.town,"San Bruno, California","Video conferencing, Chat (industry), Virtual reality, Augmented reality, Virtualization, Communication, Social, B2B, Software as a service (SaaS), B2C, Video",https://golden.com/wiki/Gather-YXR4P6B
Fireblocks,Fireblocks is a New York-based enterprise and computer software company.,https://golden-storage-production.s3.amazonaws.com/topic_images/f88cf3f3a25e40fa8e048fe810ebb376.jpeg,"https://www.fireblocks.com/, http://fireblocks.com","New York, New York City, Singapore","Enterprise, Blockchain, Digital media, Cybersecurity, Tokenization, Financial technology, Security, B2B, Software as a service (SaaS)",https://golden.com/wiki/Fireblocks-EA88VGP
GuideCX,"GuideCS is a developer of a client onboarding and project platform designed to facilitate a more transparent, customer-facing project management experience.",https://golden-storage-production.s3.amazonaws.com/topic_images/6919fb8a156c403cb86cbeb446e67fc7.png,https://www.guidecx.com/,"Salt Lake City, Draper, Utah, Lehi, Utah","Software as a service (SaaS), Tech Services",https://golden.com/wiki/GuideCX-VWMMEV9
Secureframe,"Companies from startups to enterprises use Secureframe to automate SOC 2 and ISO 27001 compliance, complete audits, and continuously monitor their security.",https://golden-storage-production.s3.amazonaws.com/topic_images/20cf8ce132734d75a4c6fd1fb69f6ead.png,https://secureframe.com/,San Francisco,"Security, Cybersecurity, Governance, risk management, and compliance, Information technology, Software as a service (SaaS)",https://golden.com/wiki/Secureframe-R9KKK3W
Airship,"Airship is a Portland, Oregon-based company founded in 2009.",https://golden-storage-production.s3.amazonaws.com/topic_images/2ac3654e63bf4f73ad1fcb6fbbacefc6.png,"https://www.airship.com/, http://www.urbanairship.com/","Portland, Oregon, New York, San Francisco, California, Germany, Haryana, India, London, Munich, Paris, Singapore, United Kingdom, Santa Barbara, California, New York City, Gurgaon, United States, France","Customer relationship management (CRM), Advertising, Marketing, Software, Software as a service (SaaS), iPhone, Cloud computing",https://golden.com/wiki/Airship-W4ZZERK
Aerial,Aerial is a company founded in 2015 by Francois Morel.,https://golden-storage-production.s3.amazonaws.com/topic_images/aa02a4ea83fa4c66bfddb782d86ea882.png,"https://aerial.ai/, http://www.aerial.ai","Canada, California","Artificial Intelligence (AI), Internet of things (IoT), Wireless network, Software as a service (SaaS)",https://golden.com/wiki/Aerial-BWJJ3W9
Claire.ai,Claire.ai is a company that has been pushing the boundaries of Natural Language Processing via conversational interfaces & text analytics. ,https://golden-storage-production.s3.amazonaws.com/topic_images/f8f80ccc2329421fb8cc7178ca1c2cae.png,http://claire.ai,"Bangalore, Indiana, India","Information Technology & Services, Software as a service (SaaS)",https://golden.com/wiki/Claire.ai-JN33YRX
"Aibee Beijing Intelligent Technology Co., Ltd.","Aibee Beijing Intelligent Technology Co., Ltd. is a artificial intelligence company developing solutions for various vertical industries and founded in 2017 by Yuanqing Lin.",https://golden-storage-production.s3.amazonaws.com/topic_images/14ceea377d434567bd01327f3d53b26b.png,http://aibee.com,"Beijing, Palo Alto, California, China","Technology transfer, Software as a service (SaaS), Information technology, Cloud computing, Software, Machine learning, Artificial Intelligence (AI)",https://golden.com/wiki/Aibee_Beijing_Intelligent_Technology_Co.%2C_Ltd.-W4ZZ6X4
